Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
118,0,10,23,1,2,2,1.6666666666666667,0.3203956998995744,0.14355169285363942,165,0,50134,99867
272,0,15,47,4,1,2,2.3333333333333335,0.4551735206175197,0.23004388293149303,664,0,44992,105009
292,0,48,40,1,2,5,2.6666666666666665,0.2655300449792586,0.2084951058050474,94,0,37595,112406
296,0,22,36,3,5,1,3.0,0.4027222232477287,0.19698737843820763,117,0,42631,107370
216,0,43,41,4,1,1,2.0,0.48984141041442514,0.2079447025997395,105,0,39877,110124
478,0,1,36,5,5,2,4.0,0.5654245103778365,0.14036520877850922,97,0,34916,115085
0,0,3,2,4,5,1,3.3333333333333335,0.5695836594083099,0.1187805869833473,65,0,33067,116934
42,0,23,21,1,4,1,2.0,0.41790556188954475,0.19672093993937906,156,0,37483,112518
231,0,40,44,1,1,3,1.6666666666666667,0.510208060924719,0.15023672664458365,110,0,39908,110093
119,0,44,1,1,3,4,2.6666666666666665,0.4440101315334662,0.2373220091868311,11961,33,115437,34564
183,0,22,18,2,1,2,1.6666666666666667,0.45778997210851446,0.2020097290161375,8324,41,113207,36794
420,0,29,48,4,1,5,3.3333333333333335,0.6038161018373013,0.90114517987933,16855,23,147805,2196
300,0,8,12,2,1,1,1.3333333333333333,0.4411843435691722,0.19409905960219231,6396,7,130182,19819
166,0,1,23,3,2,5,3.3333333333333335,0.41715984883155083,0.2580871215220882,125,0,43485,106516
238,0,21,16,1,1,2,1.3333333333333333,0.46051353877255674,0.16402663763711492,5236,16,102850,47151
176,0,23,22,4,2,2,2.6666666666666665,0.5011956058494733,0.279300236359997,186,0,55792,94209
429,0,34,46,2,2,1,1.6666666666666667,0.6055730639027871,0.17376829807622135,79,0,33894,116107
217,0,16,27,2,4,4,3.3333333333333335,0.5291497189485732,0.15283880387360455,128,0,44792,105209
376,0,41,23,1,1,5,2.3333333333333335,0.6546258710453235,0.3095717521393732,3898,11,102996,47005
18,0,6,38,2,1,4,2.3333333333333335,0.5137672631697842,0.09546578971089013,112,0,39346,110655
310,0,22,32,4,2,2,2.6666666666666665,0.5060659018733056,0.14878754742159603,103,0,42891,107110
115,0,46,4,5,2,4,3.6666666666666665,0.6116770451975341,0.9992643709893875,25807,60,149071,930
490,0,8,20,4,1,3,2.6666666666666665,0.4913235190928892,0.16207309388611996,101,0,39115,110886
116,0,22,44,2,3,5,3.3333333333333335,0.5608132686695089,0.14031531385227478,368,2,39941,110060
236,0,0,47,3,4,3,3.3333333333333335,0.5007647471512616,0.18512724702743152,139,0,44766,105235
202,0,1,9,1,1,5,2.3333333333333335,0.4872257218080964,0.18556545470052124,68,0,30904,119097
324,0,35,49,1,4,3,2.6666666666666665,0.5366695888114102,0.16248544096132594,93,0,38003,111998
62,0,44,10,2,2,1,1.6666666666666667,0.5728168517245928,0.15982733244230823,1737,1,49738,100263
339,0,41,7,3,4,3,3.3333333333333335,0.5737020473215768,0.3162229578001179,330,0,57719,92282
423,0,14,2,1,2,5,2.6666666666666665,0.4516424279925783,0.28700452959997064,6911,9,94424,55577
73,0,33,16,1,4,2,2.3333333333333335,0.43709845258267266,0.18163703401571546,88,0,36563,113438
281,0,6,4,5,3,4,4.0,0.5239408228987974,0.1593387684894589,224,0,59488,90513
323,0,38,2,4,3,1,2.6666666666666665,0.5905590672599474,0.11115340620258894,130,0,42335,107666
177,0,26,0,3,4,2,3.0,0.5179211734772919,0.14162129493568562,110,0,46308,103693
418,0,25,3,1,4,2,2.3333333333333335,0.589454560368945,0.10775825285020528,86,0,33700,116301
108,0,5,30,1,5,2,2.6666666666666665,0.49038660990834304,0.10358918174106273,138,2,38258,111743
10,0,32,12,4,1,4,3.0,0.5065091378095833,0.22945328665505121,265,0,64348,85653
193,0,38,41,1,2,3,2.0,0.3414309956749535,0.22509521889973116,124,0,49677,100324
58,0,26,7,5,1,5,3.6666666666666665,0.45184077972127495,0.15859798637848643,119,0,42988,107013
4,0,48,4,1,4,3,2.6666666666666665,0.5709917887229167,0.18638438755175377,67,0,34957,115044
447,0,2,34,1,3,2,2.0,0.4839014255458372,0.14315572985199843,74,0,35892,114109
373,0,13,9,4,1,3,2.6666666666666665,0.5951662786930427,0.16520526080545025,86,0,38272,111729
276,0,43,22,2,2,1,1.6666666666666667,0.48596351625755146,0.277746686969501,80,0,35966,114035
190,0,4,15,3,3,4,3.3333333333333335,0.4492810015313603,0.1733957674160109,159,0,51344,98657
357,0,40,30,1,5,4,3.3333333333333335,0.5790067210100038,0.1447941225656504,91,0,38608,111393
371,0,7,25,1,5,4,3.3333333333333335,0.4732934305429014,0.2474571029588453,169,0,41190,108811
351,0,35,38,2,3,3,2.6666666666666665,0.4517824526141048,0.07836717244011668,97,0,42235,107766
409,0,10,41,3,3,3,3.0,0.37662303798231356,0.086094084603069,137,0,46323,103678
78,0,22,41,4,1,5,3.3333333333333335,0.513731765552122,0.1798687009224155,122,0,37967,112034
212,0,43,49,1,1,4,2.0,0.447131440662267,0.2615440131924723,81,0,39610,110391
433,0,29,46,2,1,3,2.0,0.4992879679976476,0.1549053066858577,73,0,36185,113816
167,0,26,28,2,3,4,3.0,0.4684560204428571,0.18093978887992668,162,0,44724,105277
481,0,9,22,2,4,1,2.3333333333333335,0.49875021073592823,0.1885345254471572,68,0,34563,115438
399,0,49,24,2,4,4,3.3333333333333335,0.4192390921983171,0.10201963013976738,114,0,37006,112995
374,0,27,28,1,4,1,2.0,0.39583629371561696,0.142584936253845,306,4,46050,103951
139,0,3,16,1,1,5,2.3333333333333335,0.39825873354402624,0.20082107712803343,9662,50,116372,33629
493,0,36,8,2,1,4,2.3333333333333335,0.35501822327417365,0.11708453012083106,85,0,33139,116862
199,0,30,21,4,3,1,2.6666666666666665,0.43913841803868203,0.2453886484563318,91,0,39048,110953
165,0,2,40,3,1,4,2.6666666666666665,0.42115121433433644,0.20763652967366983,68,0,32982,117019
9,0,28,7,1,1,5,2.3333333333333335,0.37457375527103415,0.15318302223446842,6214,8,85052,64949
93,0,22,2,3,4,5,4.0,0.4738594944842884,0.2798570184368614,129,0,39779,110222
315,0,13,36,1,2,2,1.6666666666666667,0.5094003107909604,0.41636432680009944,8886,46,138248,11753
308,0,42,12,1,1,3,1.6666666666666667,0.5469257050630085,0.15692637913800428,3246,6,80331,69670
20,0,33,45,2,2,1,1.6666666666666667,0.5822353258201698,0.20814201141827227,156,0,44361,105640
288,0,10,25,1,1,1,1.0,0.4285447766037627,0.20059235055230942,575,0,49636,100365
196,0,25,25,3,1,3,2.3333333333333335,0.4690818889603623,0.19797830953940065,184,0,44156,105845
50,0,28,29,1,4,1,2.0,0.423709517963221,0.16467347448534847,68,0,32728,117273
132,0,0,24,4,4,2,3.3333333333333335,0.5382576731856551,0.26903773897623,200,0,51120,98881
341,0,48,1,2,2,4,2.6666666666666665,0.5081356123237853,0.2001698801863203,88,0,38178,111823
354,0,40,13,3,1,4,2.6666666666666665,0.48311684823832923,0.22401786642456745,152,0,50871,99130
404,0,41,9,3,3,1,2.3333333333333335,0.48017584284794945,0.11920319331862085,98,0,39508,110493
366,0,11,26,3,3,1,2.3333333333333335,0.5221953528900688,0.17571824032886754,200,0,51049,98952
375,0,9,0,1,2,4,2.3333333333333335,0.5376031939831654,0.25798846946907766,119,0,36193,113808
152,0,43,18,5,4,1,3.3333333333333335,0.523661757524876,0.0704330737560138,158,0,39792,110209
64,0,29,38,5,1,1,2.3333333333333335,0.5189157665160763,0.17907562510898756,9126,48,118553,31448
123,0,24,20,2,3,1,2.0,0.40725090025479765,0.2743167962635242,117,0,39285,110716
419,0,39,8,5,1,4,3.3333333333333335,0.37477380615067096,0.22941001497765806,157,0,45079,104922
92,0,40,16,2,2,2,2.0,0.462996005521565,0.19464618740393644,130,0,42918,107083
55,0,14,8,2,5,1,2.6666666666666665,0.5113380078685184,0.164934242574257,94,0,39770,110231
305,0,18,33,3,3,3,3.0,0.402853752609798,0.18605127414816092,157,0,44365,105636
45,0,6,35,1,2,1,1.3333333333333333,0.33687015752105515,0.15596327944240407,608,0,54318,95683
332,0,32,23,2,3,1,2.0,0.41202206201912717,0.09626926750619212,173,0,48971,101030
321,0,35,48,3,5,4,4.0,0.4243627854267111,0.2063532107647955,158,0,46771,103230
367,0,3,33,1,4,4,3.0,0.3893772304676461,0.27564141548077753,104,0,38765,111236
209,0,14,31,1,4,1,2.0,0.47442334606607156,0.21518330225936882,8159,27,120174,29827
143,0,48,32,2,5,1,2.6666666666666665,0.4593183565351251,0.1391244243573813,1569,3,58886,91115
358,0,40,46,3,2,2,2.3333333333333335,0.4047060893030343,0.9701573869634987,19472,34,148407,1594
449,0,24,4,2,1,1,1.3333333333333333,0.36311921700018673,0.3043652787600205,81,0,31499,118502
416,0,40,32,4,2,2,2.6666666666666665,0.5383294627288855,0.7850789341155726,13192,64,140382,9619
378,0,34,49,2,1,5,2.6666666666666665,0.519722689474113,0.9693805050117698,18106,47,148578,1423
187,0,6,29,1,5,4,3.3333333333333335,0.356378296293995,0.9093321870922271,18059,37,148836,1165
370,0,41,20,3,4,3,3.3333333333333335,0.21591664570954844,0.9931657811165425,26637,19,149005,996
495,0,17,27,5,3,5,4.333333333333333,0.5179305772309748,0.9998461112562301,30701,95,149321,680
48,0,42,21,1,5,5,3.6666666666666665,0.3226622752278378,0.9662824501212369,18138,51,148398,1603
197,0,47,19,5,5,4,4.666666666666667,0.21559227052504024,0.9982171221008347,33020,108,149354,647
243,0,44,18,1,5,5,3.6666666666666665,0.5221286280531068,0.828201160221699,15411,96,147505,2496
173,0,3,8,5,3,4,4.0,0.3718636219210401,0.9868239917318588,12675,6,93682,56319
203,0,15,21,5,2,3,3.3333333333333335,0.4796519205997981,0.9951253862672952,23036,43,149052,949
294,0,48,17,2,1,4,2.3333333333333335,0.42591951241170817,0.7040974632655105,13855,28,147321,2680
240,0,28,21,3,3,3,3.0,0.5513643566800137,0.9921736734958629,24798,54,149060,941
257,0,15,24,5,1,5,3.6666666666666665,0.36620894429793643,0.24037357849126434,103,0,39374,110627
299,0,43,6,1,5,2,2.6666666666666665,0.42656180363167107,0.8702707975925691,13616,49,147286,2715
344,0,38,35,3,2,1,2.0,0.42173087135261755,0.9853774671719568,14606,49,148352,1649
172,0,26,37,4,4,3,3.6666666666666665,0.46413876151336014,0.9821726059697706,28997,127,149180,821
52,0,33,39,4,1,3,2.6666666666666665,0.2949689756100544,0.9497720886813225,15876,57,147603,2398
253,0,32,18,1,1,4,2.0,0.33472909683137597,0.994264468648136,10928,31,147321,2680
2,0,45,31,2,4,1,2.3333333333333335,0.4100737129796684,0.2922811623661208,11950,48,120212,29789
241,0,18,49,3,2,1,2.0,0.5996023893134971,0.9028035505343709,15003,57,147919,2082
188,0,0,12,2,5,1,2.6666666666666665,0.43770062694577766,0.22602067065104048,85,0,35617,114384
161,0,4,1,5,5,3,4.333333333333333,0.3209241961604376,0.9998480369706334,27225,82,148612,1389
150,0,44,16,3,2,3,2.6666666666666665,0.5286094747550254,0.9742484921590874,21694,35,148890,1111
79,0,46,12,3,4,2,3.0,0.5375369064393665,0.9516180863007623,20949,10,148744,1257
191,0,29,43,2,5,5,4.0,0.5954364724964187,0.9889168300531965,24959,100,148929,1072
162,0,9,4,3,5,2,3.3333333333333335,0.38473025089003915,0.997157867495523,23080,104,148768,1233
417,0,11,39,5,4,1,3.3333333333333335,0.5381682707175396,0.9685321120254163,18669,42,148616,1385
432,0,40,14,1,5,3,3.0,0.5225478701939308,0.9520559840890472,16495,73,148132,1869
496,0,29,2,3,1,2,2.0,0.43432809175424625,0.8897902321437594,12757,19,146402,3599
175,0,27,44,1,3,3,2.3333333333333335,0.5573838268974993,0.9340086020540048,15265,36,148061,1940
169,0,18,48,5,5,1,3.6666666666666665,0.4286388908359602,0.6159759020281678,5321,7,115827,34174
309,0,16,12,5,4,2,3.6666666666666665,0.3421376810580663,0.9999997609503577,26228,65,149195,806
436,0,37,48,2,1,4,2.3333333333333335,0.6428426647037084,0.2612931137576334,62,0,35769,114232
96,0,13,46,3,5,1,3.0,0.496547699555062,0.9360544025541414,9289,55,99060,50941
232,0,38,32,4,4,3,3.6666666666666665,0.40261463062938724,0.9919581688053111,28569,64,149144,857
251,0,21,6,5,1,3,3.0,0.4678836383918308,0.8671609355030861,4506,4,102984,47017
194,0,33,35,5,4,2,3.6666666666666665,0.4969074777540057,0.5006063416527766,371,0,75464,74537
380,0,22,23,5,5,4,4.666666666666667,0.4032305322777957,0.9962639355649026,32571,111,149522,479
398,0,29,44,5,3,5,4.333333333333333,0.4360102376814021,0.935375392085531,31231,78,149214,787
403,0,47,22,2,2,5,3.0,0.5398024626904802,0.8606117679378978,22072,70,147666,2335
261,0,5,6,3,4,5,4.0,0.380414948763413,0.99787043900061,19851,29,146941,3060
325,0,32,15,1,4,5,3.3333333333333335,0.6001574858431009,0.9940526651738893,18020,76,148363,1638
348,0,18,7,5,4,1,3.3333333333333335,0.5940954524429102,0.956774387274347,15915,87,148300,1701
331,0,49,38,2,2,5,3.0,0.4150615510921574,0.9519916897827895,20308,66,148504,1497
468,0,7,8,2,5,1,2.6666666666666665,0.43185328216018315,0.9091733084538216,15123,25,148144,1857
17,0,46,23,1,4,1,2.0,0.2457930398181337,0.24750420935663953,106,0,36309,113692
462,0,43,33,4,1,3,2.6666666666666665,0.28163148295073204,0.2854153901233918,569,2,70096,79905
442,0,3,49,1,4,2,2.3333333333333335,0.6170504624783689,0.9168679085207286,7059,32,95707,54294
329,0,22,39,4,2,4,3.3333333333333335,0.5073610933508981,0.9906198532593783,24240,56,149090,911
437,0,8,16,4,5,3,4.0,0.4339888720166457,0.999971526607565,16582,68,104620,45381
72,0,18,24,1,5,1,2.3333333333333335,0.4120520982960176,0.9793788417182631,11701,34,145293,4708
458,0,31,47,3,5,5,4.333333333333333,0.37406530531014537,0.9896996329404121,29548,68,149345,656
338,0,49,11,2,4,3,3.0,0.41832871781218145,0.9327873921225344,17350,42,144905,5096
180,0,0,20,4,3,5,4.0,0.33325164964750564,0.9999950683193407,29108,117,149250,751
38,0,49,0,5,3,2,3.3333333333333335,0.47855238232749714,0.9919134653727675,22916,65,148839,1162
211,0,26,42,2,5,2,3.0,0.5294158549097651,0.9145020445480676,21231,56,148672,1329
443,0,49,19,2,5,2,3.0,0.44985483011388583,0.9997863857614224,19774,96,148398,1603
168,0,28,42,5,2,4,3.6666666666666665,0.383104524884929,0.9941731753246787,26882,85,149196,805
208,0,36,24,2,2,1,1.6666666666666667,0.5521757508241486,0.19135714755616992,165,0,48815,101186
151,0,1,31,4,3,5,4.0,0.20345094265749586,0.24248078875610743,89,0,38833,111168
114,0,39,29,5,1,1,2.3333333333333335,0.5877972534987748,0.07602681559384242,92,0,34000,116001
163,0,6,17,2,5,1,2.6666666666666665,0.44017509933366933,0.9016977929579244,15347,26,148065,1936
319,0,15,31,1,4,4,3.0,0.3769814273337614,0.9458121831489954,13086,20,147523,2478
384,0,40,41,4,3,3,3.3333333333333335,0.3955707900914122,0.9704643278369617,27139,14,148848,1153
117,0,46,3,2,5,2,3.0,0.6003645749544642,0.1747375248542504,105,0,41870,108131
204,0,34,12,3,3,3,3.0,0.4070824039082554,0.9534668849526551,23433,25,149014,987
137,0,22,8,5,2,2,3.0,0.44479100636173047,0.869558450962111,17767,24,148221,1780
388,0,7,29,4,3,2,3.0,0.5415596360609218,0.09407258252868494,107,0,39289,110712
129,0,18,15,5,4,4,4.333333333333333,0.5822508331797658,0.9999508332364181,31011,75,149337,664
146,0,11,47,5,4,2,3.6666666666666665,0.47274266491970435,0.969522631905647,23790,107,148919,1082
359,0,37,29,1,2,1,1.3333333333333333,0.42233022580414037,0.12078166800978744,4518,3,111193,38808
125,0,2,22,4,4,1,3.0,0.49659212549705245,0.31263341696261526,168,0,50622,99379
198,0,24,21,4,4,4,4.0,0.5274713515266445,0.989226134699238,18977,52,130071,19930
258,0,10,3,2,2,4,2.6666666666666665,0.3889053710903764,0.920104465326608,19374,63,147726,2275
343,0,7,4,4,1,2,2.3333333333333335,0.4688712470886411,0.12085702730677463,127,0,41774,108227
154,0,25,47,4,1,3,2.6666666666666665,0.5039665027422486,0.986035331484288,13829,39,147536,2465
487,0,2,6,3,1,2,2.0,0.44835131784439136,0.8990524298585992,10159,17,146373,3628
439,0,27,42,4,1,5,3.3333333333333335,0.38122142962842537,0.9501051053494134,15507,66,148029,1972
155,0,28,15,2,2,1,1.6666666666666667,0.46174456376390405,0.8887251346879043,7911,19,145974,4027
488,0,15,33,4,4,4,4.0,0.5094374943642523,0.996348633578533,30571,97,149340,661
407,0,42,2,4,3,3,3.3333333333333335,0.5792993402005001,0.9999041137524521,15707,7,147725,2276
274,0,8,35,5,1,5,3.6666666666666665,0.46745520506983945,0.9802831467329736,16022,53,148316,1685
86,0,38,40,3,2,1,2.0,0.45716785579476765,0.9229833063623105,13544,29,147609,2392
26,0,45,42,5,4,3,4.0,0.29911555257641914,0.9934837199894875,28452,65,149264,737
170,0,18,12,2,4,5,3.6666666666666665,0.37240615672495847,0.9988397428976836,27370,97,149261,740
233,0,25,9,3,5,3,3.6666666666666665,0.3516247091270969,0.9995347882606577,29973,123,149403,598
266,0,30,13,2,3,3,2.6666666666666665,0.42218877302913405,0.9863498086661093,19367,18,148424,1577
111,0,27,31,1,5,2,2.6666666666666665,0.41314271956613335,0.9762797559434085,11196,30,138126,11875
239,0,17,7,2,3,3,2.6666666666666665,0.4846522971202135,0.9761335871386874,8489,11,105421,44580
195,0,19,12,1,2,2,1.6666666666666667,0.5242369998455046,0.843426798563251,11697,26,147302,2699
11,0,35,8,1,3,5,3.0,0.4678876251199982,0.9732742991989817,3645,0,78303,71698
304,0,23,43,2,1,3,2.0,0.5624220114983578,0.9555751136625923,13690,26,147398,2603
147,0,39,40,1,5,5,3.6666666666666665,0.44581765371165716,0.19242236531118678,111,0,39142,110859
386,0,41,29,4,3,5,4.0,0.3602495784172143,0.9279207314005763,31341,126,149446,555
40,0,31,29,2,5,4,3.6666666666666665,0.43593377714072196,0.9688122442516658,23032,59,141186,8815
250,0,36,31,3,4,1,2.6666666666666665,0.40234102060724347,0.940566212854674,16368,40,147375,2626
246,0,36,3,2,2,5,3.0,0.47619391377971926,0.984415356527281,18245,21,148077,1924
333,0,24,45,1,2,1,1.3333333333333333,0.20667731187273647,0.21577129732372965,128,0,31463,118538
101,0,33,9,2,5,5,4.0,0.31969486693694765,0.9936316472964734,27477,100,149203,798
27,0,6,36,4,2,1,2.3333333333333335,0.5366030295662727,0.9632834767887869,13908,25,144884,5117
205,0,32,8,5,2,5,4.0,0.595477251019612,0.9984730214634249,25451,89,147937,2064
68,0,40,27,1,1,4,2.0,0.47657293077395496,0.6688368633344317,9435,40,146065,3936
113,0,4,40,4,5,1,3.3333333333333335,0.34948212646134474,0.9009844391703813,17948,63,148610,1391
297,0,24,44,3,1,3,2.3333333333333335,0.4051071068173454,0.9992941427198874,15256,40,146637,3364
59,0,5,31,1,4,2,2.3333333333333335,0.219564066993065,0.267173869667917,105,0,36329,113672
285,0,3,26,1,4,2,2.3333333333333335,0.3859764398446596,0.9677703322729184,17335,51,148482,1519
223,0,31,2,4,3,5,4.0,0.5956889301834386,0.9406387124825379,28149,78,149356,645
268,0,13,41,4,1,3,2.6666666666666665,0.4625230778320399,0.9862522737567464,17222,39,148257,1744
224,0,31,34,5,5,1,3.6666666666666665,0.38266673647618055,0.9720146815842826,17538,69,148634,1367
302,0,26,35,4,2,2,2.6666666666666665,0.539778885422241,0.924148117373788,19637,46,148675,1326
421,0,18,44,3,3,3,3.0,0.3158970157661272,0.9030522682153532,26457,41,149176,825
492,0,20,25,1,2,5,2.6666666666666665,0.3338378313343113,0.9810147056746649,16372,53,148653,1348
430,0,29,18,5,2,5,4.0,0.3654437275819849,0.9828214638831166,28249,143,149422,579
336,0,23,42,3,2,5,3.3333333333333335,0.46945054710513895,0.9087903694281587,14084,62,122424,27577
391,0,25,33,4,3,4,3.6666666666666665,0.45166442761648024,0.9181631578360129,28541,52,149224,777
171,0,21,27,2,1,5,2.6666666666666665,0.2998293855909408,0.9817452031293888,15781,38,147497,2504
120,0,19,37,2,5,3,3.3333333333333335,0.4682204160914294,0.9837163273434482,23573,88,148760,1241
1,0,9,5,1,4,2,2.3333333333333335,0.39490264294226474,0.9873648052526136,14159,29,147770,2231
290,0,23,30,1,3,2,2.0,0.5653206393341319,0.9443950007025902,13858,22,147402,2599
46,0,46,16,3,5,1,3.0,0.568449681233395,0.997926060094797,14998,42,147954,2047
148,0,0,44,5,5,4,4.666666666666667,0.4606041700496849,0.9947609728040442,30879,45,148675,1326
473,0,40,25,3,5,4,4.0,0.2106365958165508,0.34974834069841265,89,0,40518,109483
484,0,6,47,1,3,1,1.6666666666666667,0.35282597170517294,0.2311667151901991,94,0,36573,113428
435,0,2,48,5,1,4,3.3333333333333335,0.6157951000881362,0.9280154007148204,4410,0,84899,65102
178,0,33,28,4,1,4,3.0,0.5674740173934582,0.9646283984856012,15207,66,147648,2353
41,0,1,5,1,1,1,1.0,0.5032981075557117,0.035362505969246213,55,0,30789,119212
381,0,32,4,2,4,4,3.3333333333333335,0.5648491383934243,0.9627159679774302,22429,58,148784,1217
226,0,34,13,4,5,4,4.333333333333333,0.3014541426305199,0.9999117828015229,27205,38,148984,1017
94,0,32,13,2,4,5,3.6666666666666665,0.32018405329422994,0.996151857023446,19688,62,148640,1361
158,0,39,41,2,4,4,3.3333333333333335,0.45183865379053983,0.9956031634185312,24477,67,148998,1003
286,0,37,41,5,3,5,4.333333333333333,0.3677143124845337,0.9362242844622929,30301,89,147401,2600
337,0,19,5,5,1,4,3.3333333333333335,0.41595985216584863,0.9747860519478825,16008,47,148002,1999
6,0,29,41,5,2,2,3.0,0.3956315387506172,0.9827184136735103,18585,73,142167,7834
82,0,16,7,4,5,5,4.666666666666667,0.46664731865801007,0.8801739665231413,29259,51,149251,750
105,0,0,35,2,4,3,3.0,0.37123469890332633,0.972695479390616,23565,55,148731,1270
206,0,28,44,1,2,4,2.3333333333333335,0.3307001922720974,0.16154668350411247,137,0,35947,114054
159,0,21,28,1,2,2,1.6666666666666667,0.49276161275129227,0.8194555537575305,6548,33,141042,8959
328,0,37,4,2,1,3,2.0,0.4206326359240123,0.9671546763462471,11350,48,146957,3044
53,0,4,5,5,3,5,4.333333333333333,0.5372314922637605,0.9631423556763022,2124,0,85275,64726
81,0,18,2,4,2,4,3.3333333333333335,0.49694513356102143,0.9975158007822201,12558,26,132533,17468
237,0,23,27,5,2,3,3.3333333333333335,0.5385290871999256,0.9635421834767905,21238,22,148926,1075
295,0,26,38,3,3,2,2.6666666666666665,0.47181537063611567,0.9151425733228932,22896,50,148924,1077
479,0,1,17,1,3,3,2.3333333333333335,0.474620074423821,0.9833034325381417,14868,76,142705,7296
466,0,47,8,1,4,2,2.3333333333333335,0.5474251944091825,0.1214686383500369,446,0,58804,91197
215,0,37,7,4,2,4,3.3333333333333335,0.3571958510761814,0.9999739476200785,15913,81,146591,3410
393,0,15,10,3,2,5,3.3333333333333335,0.3851583084812473,0.9837715357205823,18992,53,148031,1970
7,0,23,18,2,2,5,3.0,0.4626796798560439,0.9980222838345556,14572,63,134967,15034
192,0,14,49,1,4,4,3.0,0.4281000113971726,0.1728749188860189,71,0,33468,116533
57,0,13,1,4,2,3,3.0,0.45213041905199497,0.9854012348729579,24647,66,148932,1069
222,0,18,41,3,3,1,2.3333333333333335,0.4012476638735489,0.9620307773134237,16012,48,145117,4884
425,0,5,16,5,1,4,3.3333333333333335,0.516327080038644,0.15877067983742793,189,0,44587,105414
85,0,33,26,5,2,1,2.6666666666666665,0.4380152903753048,0.15406225291189965,81,0,35223,114778
189,0,40,26,3,3,2,2.6666666666666665,0.39515427702818373,0.9824077250171906,23011,32,148887,1114
383,0,20,18,3,2,5,3.3333333333333335,0.3781550126197826,0.9902232403933424,24970,68,149076,925
345,0,29,9,5,1,2,2.6666666666666665,0.47086591341137973,0.9106390390471338,12646,52,145461,4540
145,0,44,17,1,4,1,2.0,0.3379626465426746,0.42220343815049044,3378,29,87919,62082
97,0,5,34,3,4,3,3.3333333333333335,0.3386434789716436,0.9959784746415182,23718,48,148300,1701
402,0,32,48,2,4,4,3.3333333333333335,0.31718703998654885,0.32276475362315316,130,0,41215,108786
24,0,8,22,4,5,5,4.666666666666667,0.44239399314859745,0.9995841966277099,35102,82,149550,451
228,0,31,8,3,4,1,2.6666666666666665,0.5673091006666168,0.9745682187235779,15389,60,147687,2314
457,0,2,33,5,2,3,3.3333333333333335,0.4183402776377153,0.9999482716927298,24165,97,148494,1507
